id,venue,category
5949,TNU Journal of Science and Technology,Domestic Journal
5951,TNU Journal of Science and Technology,Domestic Journal
5952,TNU Journal of Science and Technology,Domestic Journal
5953,Vietnam Journal of Agricultural Sciences,Domestic Journal
5955,Tạp chí Khoa học Công nghệ Nông nghiệp Việt Nam,Domestic Journal
5956,Tạp chí Khoa học và Công nghệ - Đại học Thành Đông,Domestic Journal
5959,Tạp chí Khoa học và Công nghệ Việt Nam,Domestic Journal
5960,Tạp chí Khoa học Nông nghiệp Việt Nam,Domestic Journal
5961,TNU Journal of Science and Technology,Domestic Journal
5963,Journal of Science and Technology on Information security,Domestic Journal
5991,Communication in Physics,Domestic Journal
5993,VNU Journal of Science: Mathematics-Physics,Domestic Journal
6028,Vietnam Journal of Computer Science,Domestic Journal
8654,VNU Journal of Science: Mathematics-Physics,Domestic Journal
8779,Vietnam Journal of Computer Science,Domestic Journal
8781,VNU Journal of Science: Computer Science and Communication Engineering,Domestic Journal
8910,Tạp chí Khoa học Công nghệ Nông nghiệp Việt Nam,Domestic Journal
8962,Bản B của Tạp chí Khoa học và Công nghệ Việt Nam,Domestic Journal
8971,Tạp chí Khoa học Công nghệ Nông nghiệp Việt Nam,Domestic Journal
8972,Tạp chí Khoa học Công nghệ Nông nghiệp Việt Nam,Domestic Journal
8978,VNU Journal of Science: Mathematics-Physics,Domestic Journal
9063,VNU Journal of Science: Mathematics-Phyisics,Domestic Journal
9192,Tạp chí Công Thương,Domestic Journal
9220,VNU Journal of Science: Education Research,Domestic Journal
9244,VNU Journal of Science: Computer Science and Communication Engineering,Domestic Journal
9480,Tạp chí Nghiên cứu và Công nghệ Quân sự,Domestic Journal
9598,VNU Journal of Science: Mathematics-Physics,Domestic Journal
9617,Journal on Information Technologies & Communications,Domestic Journal
9762,Tạp chí Công Thương,Domestic Journal
9767,Tạp chí Công Thương,Domestic Journal
9769,Tạp chí Khoa học Trường Đại học Cần Thơ,Domestic Journal
9782,Computer Science and Communication Engineering VNU Journal of Science,Domestic Journal
9790,Computer Science and Communication Engineering VNU Journal of Science,Domestic Journal
9899,Communications in Physics,Domestic Journal
9941,VNU Journal of Science: Mathematics-Physics,Domestic Journal
9954,Vietnam Journal of Science Technology and Engineering,Domestic Journal
9994,VNU Journal of Science: Policy and Management Studies,Domestic Journal
10084,Journal on Information Technologies & Communications,Domestic Journal
10456,VNU Journal of Science: Mathematics-Physics,Domestic Journal
10521,Journal of Science and Technology on Information and Communications,Domestic Journal
10531,VNU Journal of Science: Medical and Pharmaceutical Sciences,Domestic Journal
10581,Journal on Information Technologies & Communications,Domestic Journal
10590,Tạp chí Khoa học Công nghệ Nông nghiệp Việt Nam,Domestic Journal
10718,Journal of Research and Development on Information and Communication Technology,Domestic Journal
10744,VNU Journal of Science: Computer Science and Communication Engineering (JCSCE),Domestic Journal
10775,Tạp chí Khoa học Công nghệ Nông nghiệp Việt Nam,Domestic Journal
10776,Tạp chí Khoa học Trường Đại học Sư phạm Hà Nội,Domestic Journal
10779,Tạp chí Khoa học và Công nghệ-Đại học Thái Nguyên,Domestic Journal
10822,Tạp chí Khoa học Trường Đại học Sư phạm Hà Nội: Khoa học Tự nhiên,Domestic Journal
10824,TNU Journal of Science and Technology,Domestic Journal
10826,TNU Journal of Science and Technology,Domestic Journal
10836,Tạp chí Khoa học và Công nghệ-Đại học Đà Nẵng,Domestic Journal
10837,Journal of Science and Technology,Domestic Journal
10911,Tạp chí Khoa học Công nghệ Nông nghiệp Việt Nam,Domestic Journal
11027,VNU Journal of Science: Earth and Environmental Sciences,Domestic Journal
11061,Vietnam Journal of Chemistry,Domestic Journal
11073,Journal of Science & Technology,Domestic Journal
11092,VNU Journal of Science: Education Research,Domestic Journal
11156,Vietnam Journal of Science and Technology,Domestic Journal
11157,Vietnam Journal of Science and Technology,Domestic Journal
11159,Vietnam Journal of Agricultural Science,Domestic Journal
11348,VNU Journal of Science: Mathematics-Physics,Domestic Journal
11361,Vietnam Journal of Science Technology and Engineering,Domestic Journal
11372,Vietnam Journal of Science and Technology,Domestic Journal
11392,VNU Journal of Science: Policy and Management Studies,Domestic Journal
11430,Tap chi Khoa hoc Cong nghe Nong nghiep Viet Nam/Journal of Vietnam Agriculturual Science and Technology,Domestic Journal
11452,VNU Journal of Science: Policy and Management Studies,Domestic Journal
11607,TNU Journal of Science and Technology,Domestic Journal
11611,Tạp chí Khoa học Công nghệ Nông nghiệp Việt Nam,Domestic Journal
11647,Journal of Military Science and Technology,Domestic Journal
11823,TNU Journal of Science and Technology,Domestic Journal
12020,Tạp chí Khoa học và Công nghệ Việt Nam,Domestic Journal
12037,Hue University Journal of Science: Natural Science,Domestic Journal
12046,Tạp chí Khoa học và Công nghệ-Đại học Thái Nguyên,Domestic Journal
12069,Tạp chí Khoa học và Công nghệ Việt Nam,Domestic Journal
13429,TNU Journal of Science and Technology,Domestic Journal
13431,Tạp chí Khoa học Nông nghiệp Việt Nam,Domestic Journal
14619,Vietnam Journal of Chemistry,Domestic Journal
14630,Vietnam Journal of Chemistry,Domestic Journal
14668,Vietnam Journal of Chemistry,Domestic Journal
14745,Tạp chí Khoa học và Công nghệ Nhiệt đới,Domestic Journal
14760,Journal of Military Science and Technology,Domestic Journal
15285,TNU Journal of Science and Technology,Domestic Journal
15286,Khoa học và công nghệ nông nghiệp Việt Nam,Domestic Journal
15287,HNUE Journal of Science Natural Sciences 2022,Domestic Journal
15289,Tạp chí Khoa học và Công nghệ Nông nghiệp Việt Nam,Domestic Journal
15318,Tạp chí Khoa học Công nghệ Nông nghiệp Việt Nam,Domestic Journal
15319,Tạp chí Khoa học-Đại học Sư phạm Hà Nội,Domestic Journal
15320,Tạp chí Khoa học Công nghệ Nông nghiệp Việt Nam,Domestic Journal
15595,TNU Journal of Science and Technology,Domestic Journal
15689,TNU Journal of Science and Technology,Domestic Journal
15691,TNU Journal of Science and Technology,Domestic Journal
15692,TNU Journal of Science and Technology,Domestic Journal
15698,Tạp chí Nông nghiệp và Phát triển nông thôn,Domestic Journal
16186,VNU Journal of Science: Mathematics-Physics,Domestic Journal
16190,Vietnam National University Press Hanoi,Domestic Journal
16193,Giao thông vận tải,Domestic Journal
16195,VNU Journal of Science: Mathematics-Physics,Domestic Journal
16284,Tạp chí Khoa học và Công nghệ Nhiệt đới,Domestic Journal
16448,VNU Journal of Science: Computer Science and Computer Engineering,Domestic Journal
16456,Vietnam Journal of Science Technology and Engineering,Domestic Journal
16463,Vietnam Journal of Science Technology and Engineering,Domestic Journal
16482,TNU Journal of Science and Technology,Domestic Journal
16483,Khoa học - công nghệ Đại học Thái Nguyên,Domestic Journal
16561,Vietnam Journal of Science Technology and Engineering,Domestic Journal
16570,REV Journal on Electronics and Communications,Domestic Journal
16617,VNU Journal of Science: Computer Science and Computer Engineering,Domestic Journal
16701,TNU Journal of Science and Technology,Domestic Journal
16704,Tạp chí Khoa học và Công nghệ Việt Nam,Domestic Journal
17429,Journal of water resources science and technology,Domestic Journal
17760,VNU Journal of Science: Computer Science and Communication Engineering,Domestic Journal
17762,VNU Journal of Science: Mathematics – Physics,Domestic Journal
17769,VNU Journal of Science: Mathematics-Physics,Domestic Journal
17784,Vietnam Journal of Science and Technology,Domestic Journal
17801,VNU Journal of Science: Mathematics - Physics,Domestic Journal
17803,Vietnam Journal of Science Technology and Engineering,Domestic Journal
17812,VNU Journal of Science: Mathematics-Physics,Domestic Journal
17814,VNU Journal of Science: Mathematics-Physics,Domestic Journal
17833,Journal of Transportation Science and Technology ISSN: 1859-4263,Domestic Journal
17842,Vietnam Journal of Science Technology and Engineering,Domestic Journal
17851,Journal of Military Science and Technology,Domestic Journal
17886,Journal of Science and Technology on Information security,Domestic Journal
17914,TNU Journal of Science and Technology,Domestic Journal
17915,TNU Journal of Science and Technology,Domestic Journal
17947,TNU Journal of Science and Technology,Domestic Journal
17982,VNU Journal of Science: Computer Science and Communication Engineering,Domestic Journal
18134,VNU Journal of Science: Computer Science and Communication Engineering,Domestic Journal
18141,VNU Journal of Science: Mathematics-Physics,Domestic Journal
18145,VNU Journal of Science: Mathematics - Physics,Domestic Journal
18224,TNU Journal of Science and Technology (https://doi.org/1034238/tnujst.7330),Domestic Journal
18225,TNU Journal of Science and Technology (https://doi.org/1034238/tnujst.7340),Domestic Journal
18286,VNU Journal of Science: Computer Science and Communication Engineering,Domestic Journal
18289,Tạp chí Khoa học Điều dưỡng,Domestic Journal
18290,Tạp chí Giáo dục,Domestic Journal
18307,Journal of Science and Technology,Domestic Journal
18317,VNU Journal of Science: Mathematics - Physics,Domestic Journal
18362,VNU Journal of Science: Computer Science and Communication Engineering (accepted),Domestic Journal
18370,Tạp chí Khoa học và Công nghệ - Đại học Thái Nguyên,Domestic Journal
18394,Vietnam Journal of Agricultural Sciences,Domestic Journal
18449,TNU Journal of Science and Technology,Domestic Journal
18452,Tạp chí nông nghiệp và phát triển nông thôn,Domestic Journal
18462,TNU Journal of Science and Technology,Domestic Journal
18468,VNU Journal of Science: Computer Science and Communication Engineering,Domestic Journal
18492,Journal of Transportation Science and Technology,Domestic Journal
18498,Journal of Science and Technology on Information security,Domestic Journal
18510,VNU Journal of Science: Natural Sciences and Technology,Domestic Journal
18535,Tạp chí Khoa học Điều dưỡng,Domestic Journal
18569,HNUE JOURNAL OF SCIENCE Natural Sciences,Domestic Journal
18589,HNUE JOURNAL OF SCIENCE Natural Sciences,Domestic Journal
18602,Kỷ yếu Hội nghị Vật lý chất rắn và Khoa học Vật liệu toàn quốc SPMS 2021 Cần Thơ Việt Nam,Domestic Journal
18603,Journal of Military Science and Technology,Domestic Journal
18604,Journal of Military Science and Technology,Domestic Journal
18608,VNU Journal of Science: Mathematics-Physics,Domestic Journal
18616,Journal of Military Science and Technology,Domestic Journal
18621,Journal of Military Science and Technology,Domestic Journal
18638,Journal of Science and Technology,Domestic Journal
18639,Journal of Science and Technology,Domestic Journal
18670,VNU Journal of Science: Earth and Environmental Sciences,Domestic Journal
18679,VNU Journal of Science: Computer Science and Communication Engineering,Domestic Journal
18783,VNU Journal of Science: Computer Science and Communication Engineering,Domestic Journal
18804,VNU Journal of Science: Computer Science and Communication Engineering,Domestic Journal
18875,REV Journal on Electronics and Communications,Domestic Journal
18956,VNU Journal of Science: Natural Sciences and Technology,Domestic Journal
19060,VNU Journal of Foreign Studies,Domestic Journal
19091,VNU Journal of Science: Computer Science and Communication Engineering,Domestic Journal
19131,Vietnam Journal of Science and Technology,Domestic Journal
19161,Journal of Science and Technology on Information Security,Domestic Journal
19206,VNU Journal of Science: Computer Science and Communication Engineering,Domestic Journal
19223,VNU Journal of Science: Computer Science and Communication Engineering,Domestic Journal
19296,VNU Journal of Science: Education Research,Domestic Journal
19307,VNU Journal of Science: Computer Science and Communication Engineering,Domestic Journal
19347,VNU Journal of Science: Mathematics – Physics,Domestic Journal
19430,Tạp chí Nông nghiệp và Phát triển nông thôn,Domestic Journal
